@relation ring
@attribute A1 real [-6879.0, 6285.0]
@attribute A2 real [-7141.0, 6921.0]
@attribute A3 real [-7734.0, 7611.0]
@attribute A4 real [-6627.0, 7149.0]
@attribute A5 real [-7184.0, 6383.0]
@attribute A6 real [-6946.0, 6743.0]
@attribute A7 real [-7781.0, 6285.0]
@attribute A8 real [-6882.0, 6357.0]
@attribute A9 real [-7184.0, 7487.0]
@attribute A10 real [-7232.0, 6757.0]
@attribute A11 real [-7803.0, 7208.0]
@attribute A12 real [-7395.0, 6791.0]
@attribute A13 real [-7096.0, 6403.0]
@attribute A14 real [-7472.0, 7261.0]
@attribute A15 real [-7342.0, 7372.0]
@attribute A16 real [-7121.0, 6905.0]
@attribute A17 real [-7163.0, 7175.0]
@attribute A18 real [-8778.0, 6896.0]
@attribute A19 real [-7554.0, 5726.0]
@attribute A20 real [-6722.0, 7627.0]
@attribute Class {0, 1, unlabeled}
@inputs A1, A2, A3, A4, A5, A6, A7, A8, A9, A10, A11, A12, A13, A14, A15, A16, A17, A18, A19, A20
@outputs Class
@data
192.0, -494.0, 24.00000000000091, 406.0000000000009, 1786.0, 698.0, 93.0, 950.9999999999991, -472.0, 951.9999999999991, 2142.0, 934.0, -2475.0, 1364.0, -444.0, 394.9999999999991, -1612.0, -5.0, -1.0, 883.0, 1
3232.0, -1049.0, -3287.0, -63.0, 1044.0, -828.0, 1545.0, -818.0, 17.0, -1144.0, 2696.0, 964.0, -12.0, 3201.0, 891.0, 2713.0, 121.0, 81.0, -1514.0, -1483.0, 0
445.0, 2243.0, -1481.0, 147.0, -155.9999999999991, -1982.0, 2129.0, 694.0, 96.0, 118.00000000000091, -4108.0, 599.0, 3166.0, -49.00000000000091, 3244.0, 755.0, 1026.999999999999, -3675.0, -1174.0, -1124.0, 0
-414.0, -3234.0, 2321.0, 831.0, -1711.0, 2089.0, 2706.0, -848.0, -793.0, 3258.0, -215.0000000000009, -2524.0, 176.0, 220.9999999999991, -2042.0, -2628.0, 786.9999999999991, -4475.0, 872.0, -2148.0, 0
1297.0, 2011.0, -1031.0, 683.0000000000009, 644.0, -1428.0, 761.0, -2.0, -192.0, -533.0, 53.0, 2425.0, 581.0, 1524.0, -63.0, 1477.0, -342.0, -362.0, 791.0, 855.0, 1
917.0, -1322.0, -397.0, 1255.0, 363.0, 1498.0, -535.9999999999991, -272.0, -957.0, 332.0, 72.0, -3045.0, -439.0, -66.0, -1506.0, -3389.0, 877.9999999999991, 728.0, 771.0, -611.0, 0
4504.0, -248.0, -2135.0, -2345.0, 388.0000000000009, -27.0, 2752.0, 1079.0, -1554.0, -273.0, 1341.0, -24.99999999999909, 4673.0, 3259.0, 1319.0, 912.0, -1948.0, 2886.0, -3081.0, -1247.0, 0
254.0000000000009, -14.00000000000091, 884.0, -432.0, 1114.0, 129.0000000000009, 1465.0, -307.0, 1434.0, 927.0, 1875.0, -1031.0, 1376.0, -563.0, 332.0, 424.9999999999991, 63.0, 39.0, 1389.0, 754.0, 1
312.0000000000009, 1357.0, 476.0, -608.0, -1863.0, 1538.0, 24.0, 392.9999999999991, 1838.0, 668.9999999999991, 1637.0, -1432.0, 27.99999999999909, -273.0, 2404.0, 732.0, 887.0, 873.0, 798.0, 895.9999999999991, 1
106.0, 1034.0, -1362.0, 15.0, -1189.0, -1495.0, 678.0, -1347.0, -44.0, 1312.0, 2515.0, 557.0, -596.0, 2017.0, -566.0, 4303.0, 71.00000000000091, -894.0, -1469.0, -3324.0, 0
74.99999999999909, -2187.0, -3299.0, 1274.0, -202.0, 2501.0, -1145.0, 3825.0, -2407.0, -1526.0, -377.0, 2464.0, 71.0, -232.0, 925.0, -2676.0, 2948.0, -2914.0, -40.99999999999909, 1508.0, 0
2742.0, 1164.0, -1454.0, -151.0, 65.00000000000091, 46.0, -2682.0, -832.0, 61.0, 4493.0, 1294.0, 4302.0, -3332.0000000000005, 26.0, -2528.0, 3964.0, -1926.0, -156.0, 374.0000000000009, -1649.0, 0
-30.99999999999909, -842.0, -929.0, 158.0, -1565.0, -466.0, 605.0, 1911.0, -684.0, -202.0, 73.0, -3103.0, -567.0, 1202.0, -1416.0, 1213.0, 2648.0, 27.0, -2162.0, 1375.0, 0
4.0, -1092.0, -593.0, -977.0, 922.9999999999991, -49.00000000000091, 1265.0, -547.0, -1171.0, 637.0000000000009, 615.0, 35.0, -136.9999999999991, -638.0, 348.0000000000009, -182.0, 1734.0, 1596.0, 685.0, 1129.000000000001, 1
739.0000000000009, 1101.0, 325.0000000000009, -1281.0, 649.0000000000009, -1065.0, 24.0, -576.0, 361.0, 619.0, -49.0, 1035.0, 631.0, -565.0, -445.0, 1532.0, 86.00000000000091, 776.0, 776.0, 344.0, 1
-784.0, 1112.0, 441.0, -3133.0, -856.0, -1113.0, 676.0, -1679.0, 37.0, 732.0, 2184.0, -2737.0, 182.0, 76.0, -2832.0, 28.00000000000091, 1726.0, -1359.0, 1825.0, 72.0, 0
2011.0, 325.9999999999991, 14.0, 2432.0, -435.0, -10.99999999999909, 491.0, 1039.0, 795.0, 75.99999999999909, 1955.0, 1992.0, 2038.0, 57.99999999999909, 122.0, 4.9999999999990905, -472.0, -607.9999999999991, -485.0, 68.0, 1
813.0, 850.9999999999991, 1588.0, 1393.999999999999, 161.0, -982.0, -221.0, -157.0000000000009, 801.0, -128.0, 1069.0, 614.0, -1682.0, 1366.0, 69.00000000000091, 696.9999999999991, 755.0000000000009, 1417.0, 14.00000000000091, 1065.0, 1
2065.0, -1653.0, 1544.0, -192.0, -306.9999999999991, -424.0, 2787.0, -81.0, -1749.0, 526.0, -178.0, 2185.0, -4063.0, 652.0, -1411.0, -4514.0, 163.9999999999991, -2996.0, 117.00000000000091, -819.0, 0
1435.0, 89.0, -9.0, -127.0, -1251.0, -813.0, -5368.0, -2157.0, -692.0, -2064.0, 1877.0, 807.0, -3739.0, 3042.0, 1033.0, -258.0, -1097.0, -944.0, -931.0, -1458.0, 0
1344.0, 1655.0, 3099.0, 59.0, 62.0, 1022.0, 1094.0, -832.0, -12.0, 24.0, -1032.0, 112.0, 1438.0, 744.0, 1404.0, -2733.0, -573.0, 88.0, 758.0, 682.0, 1
474.0, -2886.0, -867.0, 22.0, -1108.0, 1347.0, 68.0, 445.0, 107.0, 1084.0, 1234.0, 902.0, -307.0, -1211.0, -539.0, 862.0, -587.0, 2433.0, 4127.0, -352.0, 0
-966.0, 1052.0, 839.0, -519.0, -1095.0, 338.0, 784.0, 1827.0, 2.0, -1113.0, 434.0, -1853.0, 698.0, 487.9999999999991, 1156.0, 1994.0, 75.99999999999909, 831.0, 744.0, -302.0, 1
1852.0, 3291.0, -3268.0, 216.0, 2321.0, -2114.0, 3058.0, -4076.0, 18.0, 897.0, 3143.0, 2393.0, -514.0, 2219.0, 1108.0, -4536.0, -2404.0, -2979.0, -19.0, -528.0, 0
60.99999999999909, 2664.0, 679.0, -984.0, 105.0, -304.0, -64.0, 913.0, -1528.0, 1233.0, -3188.0, -2476.0, -172.0, 1767.0, -161.0, 1874.0, 3539.0, -101.0, 2974.0, -1136.0, 0
1415.0, 2372.0, -254.0, -1892.0, 71.0, -2996.9999999999995, 1393.0, 64.99999999999909, 2752.0, 3378.0, -1521.0, 1143.0, 83.0, 3296.0, 1216.0, -865.0, 935.0000000000009, 1775.0, 1044.0, -4581.0, 0
1589.0, -111.0, 596.0, -267.0, 1647.0, -384.0, -408.0000000000009, 894.9999999999991, 802.0000000000009, -88.00000000000091, -114.0, 501.9999999999991, -7.9999999999990905, 1119.0, 1345.0, -86.0, 85.00000000000091, 176.0, 742.0, 653.0, 1
-1749.0, 276.0, -3467.0, 872.0, 3224.0, -2241.0, 2314.0, -1182.0, -2039.0, 1892.0, -264.9999999999991, -2116.0, 946.0, 1374.0, 302.0, -78.0, 2947.0, -3093.0, -3603.0, 2077.0, 0
1749.0, 551.9999999999991, 877.0, -364.0, -433.0, 3064.0, 16.00000000000091, -849.0, -1431.0, 183.0, 2048.0, -714.0, 237.9999999999991, 796.0, -276.0, -877.0, 1324.0, 752.0, -446.0000000000009, 476.0, 1
1315.0, 1466.0, -28.99999999999909, -505.0, 11.0, -468.0, 483.0, 2625.0, 8.0, 1497.0, 703.0, 1668.0, -15.0, 5.9999999999990905, 139.0000000000009, 1332.0, 115.00000000000091, 355.0, 988.0, -735.0, 1
698.0, -1763.0, -26.00000000000091, -2101.0, -3062.0, -4062.0, 1617.0, 1073.000000000001, -108.0, -2664.0, 1182.0, 1504.0, -146.0, -109.0, -2906.0, -1006.0, 3815.0, 1534.0, -1907.0, 504.9999999999991, 0
1075.999999999999, 1754.0, 1134.0, 128.0, 494.0, -1972.0, 5643.0, -1251.0, -1044.0, 3805.0, 3358.0, 1257.0, 2995.0, 2421.0, -1053.0, 1027.0, 2207.0, 382.0, 2334.0, 909.0000000000009, 0
-32.0, 1823.0, -275.0, -736.0, 635.0, -1553.0, 576.0, 29.0, -1044.0, -1203.0, 2117.0, 797.0, 1311.0, 593.0000000000009, -47.0, 7.0, 1253.0, 1285.0, 215.0, 678.0, 1
832.0, 1135.0, -215.0, -2687.9999999999995, 2512.0, -1431.0, -866.0, 3868.0, 2582.0, 113.0, -1604.0, 97.0, -1018.0, -1367.0, -2282.0, -1632.0, 683.9999999999991, 718.0, -1478.0, -7.0, 0
164.0, 1438.0, 288.0000000000009, 1239.0, -67.0, -828.0, -2326.0, 208.0, 2879.0, -1795.0, -976.0, 43.0, 128.0, 1313.0, -1379.0, 771.0, 113.0, 38.0, -1011.0, -274.0, 1
1051.000000000001, 973.0000000000009, 1627.0, -2698.0, -1492.0, 1854.0, 1987.0, 178.9999999999991, 548.9999999999991, 144.0, 351.9999999999991, -3259.0, -1028.0, 2812.0, 578.9999999999991, -654.0, 2031.0, 1721.0, -1655.0, -802.0, 0
152.9999999999991, -1.9999999999990905, 768.0, -246.0, -586.0, -696.0, -39.0, 182.0000000000009, -161.0, 505.9999999999991, 917.0, 1192.0, -1862.0, -72.0, 2165.0, 804.0000000000009, 282.9999999999991, 52.0, 1637.0, 182.0, 1
-297.0, 1348.0, 142.0, -409.0, -1657.0, -1164.0, 322.0000000000009, 1441.0, -759.0, -495.0, 1067.0, 631.0, 555.0, 183.9999999999991, 674.0, -1402.0, 757.0000000000009, 1117.0, -709.0, -24.0, 1
1374.0, -182.0, -145.0, 881.0, 1418.0, -382.0, 161.0000000000009, -74.0, -308.0, -1755.0, 94.0, 3077.0, -477.0, -1462.0, 1382.0, -1204.0, 1034.0, -145.0, 818.0, 2234.0, 1
1054.0, -1878.0, -613.0, 4368.0, -1904.0, 171.0, -34.0, -1078.0, 806.9999999999991, -1271.0, -2236.0, 269.0, -1764.0, 789.0, 475.0, 1121.0, -1351.0, 702.0, 3309.0, -858.0, 0
99.0, -95.0, 1485.0, -228.0, 137.0000000000009, 1136.000000000001, 1544.0, 2.0, 2076.0, 1122.0, -278.0000000000009, -149.0000000000009, 1623.0, 1328.0, -446.0, 745.0, 1505.0, 283.0, 969.0, 984.0, 1
1224.999999999999, 861.0, -33.0, -399.0, 1668.0, 988.0, 564.0, 618.9999999999991, 1069.0, 224.9999999999991, 1312.0, 1377.0, -1371.0, -1255.0, 338.0000000000009, 696.9999999999991, 625.9999999999991, 376.0, -1632.0, 682.9999999999991, 1
-2255.0, -4.0, 38.0, -3806.0, 291.0, 2699.0, 348.9999999999991, -122.0, -631.0, -694.0, 1859.0, -466.0, -3242.0000000000005, 1059.0, 132.9999999999991, -1213.0, 305.0, 1206.0, -1125.0, 3057.0, 0
378.0, 196.0000000000009, -733.0, 1063.0, 1297.0, 841.9999999999991, 446.0, -795.0, 1994.0, 1784.0, -195.9999999999991, 1402.0, -197.0, 185.0000000000009, -115.0, 157.0, 1172.0, 153.0, 256.9999999999991, 621.0, 1
2249.0, -1605.0, -1305.0, 622.0, 954.0, -5.0, -933.0, 1159.0, 1855.0, 1915.0, 1127.0, 927.0, -667.0, -194.0, 539.0, 338.0000000000009, 94.0, 18.0, -203.0, -389.0, 1
-1046.0, 1511.0, -93.0, 752.0, 89.0, -195.0, 188.9999999999991, 2774.0, 662.9999999999991, -933.0, 1421.0, -1022.0, 501.0, 481.0, -672.0, 2401.0, -19.0, -762.0, 1428.0, -594.0, 1
1223.0, -583.0, 266.0000000000009, 378.0, -2243.0, -896.0, -12.99999999999909, -414.0, 1194.0, 2106.0, 2835.0, 338.0, 313.0, 1009.0, 935.0, 2536.0, -455.0, 1039.0, 795.0, 1998.0, 1
810.9999999999991, -1847.0, 3547.0, -73.0, 1614.0, -2639.0, -2186.0, -1654.0, 3842.0, -99.0, -1291.0, -1332.0, -2219.0, 3285.0, 948.0, 758.0000000000009, 137.0, -784.0, -2905.0, -4904.0, 0
-417.0, -618.0, -201.0, -1002.0, 672.0, 73.0, 842.0, 279.0, 1239.0, 2091.0, 108.0, 2406.0, -21.00000000000091, -229.0, 1093.0, 412.0, 93.0, -64.0, -66.0, -159.0, 1
-2898.0, -2331.0, -1032.0, -39.0, -77.0, -274.0, -913.0, -1171.0, -373.0, 2247.0, -1614.0, 1688.0, -354.0, -19.0, 2334.0, -93.0, 1266.0, 243.0, -2046.0, 822.0000000000009, 0
1231.000000000001, 2249.0, -1002.0, 1229.0, 1593.0, 1885.0, -18.0, 2591.0, 1617.0, 615.0, 537.0, 964.0, -677.0, -348.0, 292.0000000000009, 2134.0, 475.9999999999991, 986.0, -731.0000000000009, -211.0, 1
-3167.0, -1476.0, -1005.0, 2647.0, 991.0000000000009, 1803.0, -741.0000000000009, -2188.0, -29.0, -2271.0, -2858.0, -2456.0, -821.0, -3789.0, 202.0, 1233.0, -152.0, -3881.0, -258.0, 1118.0, 0
532.9999999999991, -19.0, 986.0, 1843.0, -1686.0, 15.0, -175.0000000000009, 534.0, -65.0, 877.9999999999991, 999.0, 632.0000000000009, 958.0, 1212.0, -18.0, 686.0, -462.0, 1323.0, 186.0, -429.0, 1
6.0, -1308.0, 543.0, 1959.0, 2946.0, -956.0, -2518.0, 938.0, 1904.0, 1803.0, 882.0, -2901.0, -313.0000000000009, 91.99999999999909, -489.0, 2191.0, 2279.0, -2768.0, -386.0, 892.0000000000009, 0
242.0, 413.0000000000009, 1033.0, -382.0, 5027.0, 223.0, 1699.0, -2296.0, -3357.9999999999995, -2125.0, -731.0, -445.0, 2074.0, 2741.0, -1836.0, -2297.0, -305.0, -2366.0, -786.0000000000009, -188.0, 0
747.0, 2606.0, 1146.0, 35.0, -109.0, -575.0, 1531.0, 1651.0, 203.0, 114.0, -1026.0, 847.0, 1583.0, -523.0, 443.0, 1132.0, 2008.0, 1734.0, 501.0000000000009, 6.0, 1
-78.00000000000091, -3616.9999999999995, -301.0, 2479.0, 1096.0, 1858.0, 359.0, -2663.0, 1046.0, 319.0, 3766.0, -2791.0, -926.0, -1915.0, -1835.0, -1014.0, 1423.0, 1084.0, 1105.0, 3963.0, 0
-387.0, -1606.0, 2526.0, 201.0, 847.0, 3106.0, 4897.0, -998.0, 123.0, 2703.0, -408.0, 1954.0, 1385.0, 2929.0, 267.9999999999991, 6398.0, -1994.0, 2224.0, -7.0000000000009095, 83.0, 0
1194.000000000001, -1886.0, -347.0, 178.0, -61.0, -99.0, 684.0, 316.0, -253.0, 21.0, -1133.0, -122.0, 852.9999999999991, -618.0, -2449.0, 1202.0, -534.0, -2473.0, -46.0, 4812.0, 0
1206.0, -824.0, 16.00000000000091, -1462.0, 363.0, 194.0000000000009, 1153.0, -962.0, 45.0, 795.0, -1729.0, 1694.0, -1173.0, -546.0, 1993.0, 3686.0, -19.0, -1559.0, 4553.0, -3315.0, 0
-2599.0, -3749.0, -1528.0, -377.0, -115.99999999999909, 513.0, 803.0, -329.0, 2685.0, 2318.0, -4258.0, 1474.0, 1743.0, 121.0, -5608.0, 1974.0, 792.0, -405.0, -3336.0, 3126.0, 0
816.0, 1294.0, 2538.0, -67.0, 382.0, 1253.0, 1518.0, -226.0, 268.9999999999991, 1083.0, 1809.0, 498.0, 901.0000000000009, 3154.0, -778.0, -952.0, -565.0, -142.0, 1952.0, 692.0, 1
-1135.0, 1248.0, 1843.0, 958.0000000000009, 435.0, 533.0, 390.9999999999991, 856.0, 9.0, 883.0, -1074.0, 2659.0, 541.0, 1908.0, 1596.0, 1672.0, -905.0, 1545.0, 335.9999999999991, 964.0, 1
-401.0, 1877.0, 784.0, 268.0, 1707.0, -2039.0, 2011.0, 737.0000000000009, 1211.0, 1204.0, -1393.0, 669.0, -908.0, -597.0, -722.0, 1358.0, 1998.0, 1198.0, 359.0, -451.0, 1
65.0, -171.0, 801.0, 1885.0, 4545.0, -1079.0, -1452.0, 2408.0, 144.0, 2471.0, -2618.0, 3226.0, 1885.0, 198.0, -1394.0, -168.0, 58.00000000000091, -286.0, 1882.0, -1857.0, 0
-91.99999999999909, -1.9999999999990905, 1234.0, -362.0, 3122.0, 1333.0, 899.0, -456.0, -335.0, 2362.0, -28.00000000000091, 2898.0, 206.9999999999991, 15.0, 1513.0, 362.0000000000009, -127.0, 429.0, -57.99999999999909, -381.0, 1
-371.0, 402.0, 23.0, 544.0, -195.9999999999991, -935.0, -448.9999999999991, 945.9999999999991, 241.0, 2136.0, 1409.0, 1779.0, 162.0, 17.0, 1368.0, 976.0000000000009, 2647.0, -311.0, 33.99999999999909, 866.0, 1
-2962.0, 3275.0, -2057.0, -1248.0, -2286.0, 667.9999999999991, -1457.0, 3311.0, 1136.0, 673.0, -95.0, 1368.0, 1939.0, -108.0, -273.0, -3707.0, 994.0000000000009, 714.0, -402.0, -1509.0, 0
-491.0, 1578.0, 898.0, 1574.0, 1253.0, -37.0, 188.9999999999991, -942.0, 988.0, -1454.0, 706.0, 1106.0, 958.0, 984.0, 516.0, 2607.0, -156.0, 1079.0, 225.9999999999991, 415.0, 1
1105.0, -532.0, 2587.0, 1104.0, -178.0, 194.0000000000009, 416.0, 658.0, -447.0, 479.0, -796.0, -22.0, 2136.0, -221.0, 1211.0, -462.0, 2395.0, -485.0, 1884.0, 944.0000000000009, 1
184.0, 1101.0, -1881.0, 1399.0, -144.0000000000009, 782.0, 2076.0, -707.0, -1525.0, 1393.0, 1675.0, -15.00000000000091, 732.0, -494.0, 285.9999999999991, 245.0000000000009, -801.0, -237.0, 1447.0, 2449.0, 1
-2433.0, 1386.0, 789.0, 298.9999999999991, 871.9999999999991, -26.0, -243.0, 138.0, 509.0000000000009, -447.0, 598.0, -164.0000000000009, 1743.0, -1215.0, -1401.0, 1284.0, 71.00000000000091, -363.0, 63.0, 892.0000000000009, 1
2099.0, 1502.0, 223.0, 984.9999999999991, 1027.0, 144.0, 1535.0, 1028.0, -1293.0, -1141.0, 146.0, 1318.0, 105.00000000000091, -954.0, 2369.0, 257.0, 1274.0, 2046.0, 434.9999999999991, 145.0, 1
-15.0, -1372.0, -1264.0, -1214.0, 87.99999999999909, -2960.9999999999995, 2987.0, 2036.0, 417.0, -3317.0, 3877.0, -133.9999999999991, 1148.0, 1284.0, -157.0, 3175.0, -34.0, 896.0, 904.0, -598.0, 0
1729.0, 4013.0, 3064.0, -582.0, -977.0, 3431.0, 4393.0, -1389.0, 768.9999999999991, -158.0, -428.0, -405.0, -2765.0, 3344.0, -2496.0, 258.0, 3694.0, -6.0, -863.9999999999991, -1664.0, 0
-1451.0, 3188.0, 1207.0, -57.0, 555.0, -2269.0, -3191.0, 486.0, 1702.0, -1762.0, -378.0, 1576.0, -178.0, 107.0, -9.0, -719.0, 7.0, 686.0, -487.0000000000009, -3873.0, 0
2176.0, -599.0, -97.0, -36.0, 1168.0, 161.0, -27.99999999999909, 1477.0, -458.0, 374.0, 391.0, 451.0, -1114.0, -1133.0, 1521.0, -114.0, 1498.0, 1819.0, -1067.0, -113.0, 1
694.0, 164.0, 589.0, 1435.000000000001, -172.0, 1297.0, -868.0, -27.0, -412.0, 1856.0, -148.0, -821.0, -572.0, -2203.0, -178.0, 431.0000000000009, 851.0, -1091.0, 1112.0, 103.0, 1
1937.0, -829.0, 2781.0, -68.0, -679.0, 510.9999999999991, -2819.0, 118.99999999999909, 2289.0, -1348.0, -1719.0, -83.0, 2276.0, 2774.0, -1694.0, -1082.0, 731.0, -2265.0, 2498.0, 2572.0, 0
-1584.0, -909.0, -184.0, 29.0, 2085.0, 1347.0, -2175.0, -271.0, -918.0, 1898.0, 638.0, 9.0, -512.0, 824.0, 2976.0, -1606.0, -738.0, 2098.0, 2857.0, -791.0, 0
1163.999999999999, 1237.0, 534.0, -1556.0, -157.0, 42.0, 1125.0, -1928.0, 582.0000000000009, 479.0, 1575.0, 257.9999999999991, -31.0, 516.0000000000009, 338.0000000000009, 555.0, 959.0, 208.0, 601.0, 88.0, 1
1919.0, 811.0, -407.0, 963.0, -225.9999999999991, 1301.0, 1157.0, 856.0, -1116.0, 1938.0, 136.9999999999991, 29.0, -518.0, -264.0, 61.0, 113.99999999999909, -681.0, 1137.0, -797.0, 449.0, 1
-403.0, -1621.0, 903.0, 319.0, -509.0, -106.0, 487.0, 754.0, 3256.0, 909.0, -361.0, 336.9999999999991, 1434.0, 16.00000000000091, 158.0, -1084.0, 749.0, -852.0000000000009, -177.9999999999991, 2246.0, 1
607.0000000000009, 26.99999999999909, -1263.0, 972.0, -1185.0, -4236.0, 1699.0, -374.0, 1564.0, 2875.0, -1646.0, -208.0, -1337.0, 122.99999999999909, 16.99999999999909, 696.9999999999991, -2857.0, -1678.0, -242.9999999999991, -571.0, 0
-63.0, 296.0, 1172.0, 1275.000000000001, 1474.0, -2324.0, 1351.0, 2221.0, -64.0, 216.0, -1121.0, 704.0000000000009, 444.0, -1112.0, 7.0, 205.0, 398.0000000000009, 1772.0, 956.0, 591.0, 1
-576.0, -3341.9999999999995, 1429.0, -2451.0, 1052.0, 2225.0, 1173.0, -1535.0, 545.0, -145.0, -1168.0, 217.0000000000009, 46.0, -53.0, -272.0, -253.0, 1848.0, 2419.0, 879.0, 1787.0, 0
118.00000000000091, 152.9999999999991, 2617.0, 1034.000000000001, 2862.0, -644.0, -387.0, 1.0, 27.0, -854.0, -842.0, 545.0, -884.0, 44.0, -955.0, 982.0, -1172.0, -3137.0, -1038.0, 4392.0, 0
1831.0, -54.99999999999909, 40.99999999999909, 5.0, 241.0, 449.0, -503.0, 280.9999999999991, 34.0, 1575.0, -339.0, 229.0, 2452.0, -631.0, 223.0, -778.0, 246.0, 894.0, 1765.0, 306.0, 1
-1759.0, -1408.0, 1125.0, -1319.0, 347.0000000000009, 2316.0, -55.99999999999909, 2044.0, -625.0, -1776.0, -916.0, 1803.0, -356.0, -546.0, 696.0000000000009, -2019.0, 24.0, -2038.0, 3888.0, -286.0, 0
-926.0, 4048.0, 661.0, -1973.0, -2583.0, 121.0, -1972.0, 613.9999999999991, 2135.0, 2555.0, -138.0000000000009, -3752.0000000000005, 642.9999999999991, -1503.0, 62.0, -75.0, -4099.0, 405.0, -1242.0, -2.0, 0
3152.0, 63.0, 1862.0, 198.0, 992.9999999999991, -2231.0, -3412.0, 6303.0, 1383.0, -2464.0, 1801.0, -73.0, -2639.0, 2173.0, 582.9999999999991, -231.0, -245.0, 48.0, 69.00000000000091, 3856.0, 0
-151.0, -1216.0, -946.0, 25.0, 3012.0, 597.0000000000009, 1203.0, -2007.0, -98.0, 1238.0, -198.0000000000009, -509.0, -1306.0, 72.0, -92.0, 2102.0, 1248.0, 211.0, -606.9999999999991, 522.0000000000009, 1
-2301.0, -2374.0, -5.0000000000009095, 164.0, 697.0, 275.0, -822.0, -3428.0, -635.0, -1305.0, -1781.0, -1352.0, -1796.0, 107.0, 1528.0, 323.9999999999991, 1163.0, -1988.0, -3379.0, -1464.0, 0
1949.0, 2661.0, -24.0, -879.0, 511.0, 438.9999999999991, 746.0, -402.0, -166.0, 1701.0, -707.0, 1218.0, -1115.0, 1048.0, -381.0, -16.0, 1267.0, 945.0, 619.0, 1405.000000000001, 1
-84.99999999999909, -1.0000000000009095, 933.0, 1955.0, 946.0, 212.0, 1088.0, -361.0, 577.0, 469.0, 996.0, 1743.0, 1957.0, 174.0, 1803.0, -164.0, 947.0, 5.0, -1597.0, 1303.0, 1
67.99999999999909, -66.0, 1105.0, -217.0, 107.00000000000091, -1351.0, -182.0, 707.0, 357.0000000000009, 1822.0, -648.0, -351.0, -336.0, 217.9999999999991, 6.0, 1858.0, 945.0, 1743.0, 708.0, 109.0, 1
423.9999999999991, 806.9999999999991, -62.0, 926.9999999999991, 83.0, 1265.0, 79.0, -1.0, 556.0, 712.9999999999991, -784.0, 1016.0, 2992.0, -435.0, -886.0, -928.0, 3262.0, 1272.0, -45.00000000000091, -627.0, 1
1155.0, 828.9999999999991, 333.0000000000009, 787.0, -855.0, -418.0, 1659.0, -871.0, -348.0, 1284.0, 1671.0, 227.9999999999991, 1829.0, 124.0, 722.0, 409.0000000000009, 295.0000000000009, -545.0, 16.99999999999909, 289.0, 1
2284.0, 2063.0, -107.0, -449.0, -633.0, 1929.0, -25.0, 1048.0, -1.0, 811.0, 1106.0, 933.0, 85.0, 466.0, 2843.0, 917.0, 1249.0, 1398.0, 472.0, 254.0, 1
1292.000000000001, 2097.0, -1252.0, 825.9999999999991, 1175.0, -4627.0, -959.0, -3176.0, 686.0, -2056.0, -3373.0, -2627.0, -1633.0, -2228.0, -927.0, -931.0, -476.0, -2196.0, 638.0, -461.0, 0
-2096.0, 1404.0, 5654.0, 462.0, -169.0, 2395.0, 964.0, 267.0, 1786.0, -974.0, -1007.0, 2234.0, 1257.0, -1367.0, 2817.0, -636.0, -678.0, -1562.0, -1454.0, 825.9999999999991, 0
786.0, -4401.0, 1727.0, 1635.0, 723.0, -897.0, 3005.0, -211.0000000000009, 11.0, 1617.0, 1072.0, -289.0000000000009, -92.0, 108.00000000000091, 1743.0, 2878.0, -2439.0, -1505.0, 1136.0, 253.0, 0
118.00000000000091, 1244.0, -2105.0, 998.0, 1337.0, -2227.0, -157.9999999999991, 945.0, 28.0, 1002.0, 131.9999999999991, -1775.0, 1811.0, 431.0, 1974.0, -1886.0, -324.0, -1282.0, 558.9999999999991, 1895.0, 1
-377.0, -2092.0, 1753.0, -241.0, -1279.0, -694.0, -1637.0, 753.0, -1751.0, 1988.0, -4491.0, -844.0, 1429.0, 1816.0, -5642.0, 139.0, 2887.0, 2572.0, -1444.0, -1423.0, 0
-2021.0, 1179.0, 221.9999999999991, 1012.0, 542.0, -1077.0, 2162.0, 612.0, 721.0, 604.0, 1434.0, -2136.0, 598.0, 1304.0, 1578.0, -935.0, -483.0, -409.0, 170.9999999999991, 1642.0, 1
568.0, 1177.0, 2405.0, 65.0, -942.0, 71.00000000000091, 3324.0, -282.0, -297.0, -158.0, -418.0, 1135.0, 1287.0, 512.0, -634.0, -1552.0, 326.9999999999991, -502.0, -1106.0, -547.0, 1
-2542.0, 1798.0, 1636.0, 1466.0, 346.0, 1625.0, -2639.0, -2141.0, 1341.0, -243.0, -493.0, 3021.0, 1947.0, -2347.0, 1041.0, -5.0, 402.9999999999991, -4036.0, -1291.0, -619.0, 0
345.0, 28.0, 673.0, -1306.0, 475.0, -1294.0, -5.0, -52.0, 347.9999999999991, -286.0, 2118.0, -61.0, 263.0, 106.0, 264.0000000000009, -465.0, 1219.0, -2687.0, 1272.0, 215.0, 1
462.0, -1322.0, -481.0, 1557.0, -838.0, -823.0, -1999.0, -1229.0, 2284.0, 2365.0, 17.0, 632.0000000000009, 1364.0, 2702.0, -2274.0, 1733.0, 201.0, -2062.0, 558.0, -244.0, 0
-32.0, 2522.0, -2669.0, -38.0, 164.0, -268.0, 759.0, -2216.0, -1042.0, -615.0, -13.0, -1626.0, -393.0, -346.0, 972.0, -476.0, 1748.0, -1301.0, 3045.0, 8.0, 0
